"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"238","RT @VAST_Data: In this upcoming webinar, VAST’s Jason Hammons and @VerticaUnified's @stevesarsfield discuss the path to real time performan…",FALSE,0,NA,2022-04-22 19:26:52,FALSE,NA,"1517585749604028419",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","drbounds",10,TRUE,FALSE,NA,NA
"239","Daily Covid Deaths per 1K Population by County For CA   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/s1ZvOIS3Yf",FALSE,1,NA,2022-04-22 19:26:11,TRUE,NA,"1517585577092079616",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"240","RT @Strat_AI: #CyberSecurity: Top #Linux Vulnerabilities Exploited by Hackers #5G #100DaysOfCode #AI #Analytics #AR #ArtificialIntelligence…",FALSE,0,NA,2022-04-22 19:26:09,FALSE,NA,"1517585567596355584",NA,"<a href=""https://yathinbabu.github.io"" rel=""nofollow"">xael bot</a>","xaelbot",573,TRUE,FALSE,NA,NA
"241","Converseon applies predictive analytics to conversation data : #analytics #googleads #facebookads https://t.co/SnH67sXZ3P",FALSE,0,NA,2022-04-22 19:26:04,FALSE,NA,"1517585546129858562",NA,"<a href=""https://socialbee.io/"" rel=""nofollow"">SocialBee.io v2</a>","datos_digital",0,FALSE,FALSE,NA,NA
"242","RT @Strat_AI: #CyberSecurity: Top #Linux Vulnerabilities Exploited by Hackers #5G #100DaysOfCode #AI #Analytics #AR #ArtificialIntelligence…",FALSE,0,NA,2022-04-22 19:26:00,FALSE,NA,"1517585532456517634",NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>","JFSebastian146",573,TRUE,FALSE,NA,NA
"243","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AZ   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:25:57,FALSE,NA,"1517585519231868929",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",2,TRUE,FALSE,NA,NA
"244","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 19:25:50,FALSE,NA,"1517585489385164804",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Decentinho",86,TRUE,FALSE,NA,NA
"245","Near and B I Spatial Help Customers Make Data Actionable https://t.co/r7aPfqUUgy",FALSE,0,NA,2022-04-22 19:25:10,FALSE,NA,"1517585322237992964",NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","techpearce2",0,FALSE,FALSE,NA,NA
"246","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AZ   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:25:10,FALSE,NA,"1517585320476385280",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",2,TRUE,FALSE,NA,NA
"247","RT @vcchikezie: Hi everyone, my friend got an offer to study AI and Data Analytics at Uni of Bradford this Autumn. While she is excited abo…",FALSE,0,NA,2022-04-22 19:24:57,FALSE,NA,"1517585264503308289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3639moon",11,TRUE,FALSE,NA,NA
"248","RT @Strat_AI: #CyberSecurity: Top #Linux Vulnerabilities Exploited by Hackers #5G #100DaysOfCode #AI #Analytics #AR #ArtificialIntelligence…",FALSE,0,NA,2022-04-22 19:24:50,FALSE,NA,"1517585237953462272",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">RetweetCodersWomen</a>","BotFemale",573,TRUE,FALSE,NA,NA
"249","@lotana_ACA @fajobi_temitayo I did minor in Data Analytics &amp; Statistics when I studied undergrad. I also created a… https://t.co/g6x6R8RUZv",FALSE,5,"lotana_ACA",2022-04-22 19:24:30,TRUE,"1517550535913746433","1517585154562457600","2285185875","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmefromtheblock",0,FALSE,FALSE,NA,NA
"250","RT @Strat_AI: #CyberSecurity: Top #Linux Vulnerabilities Exploited by Hackers #5G #100DaysOfCode #AI #Analytics #AR #ArtificialIntelligence…",FALSE,0,NA,2022-04-22 19:24:15,FALSE,NA,"1517585091215646721",NA,"<a href=""https://www.example.com"" rel=""nofollow"">autoretweetbotv1</a>","Madhvendrax",573,TRUE,FALSE,NA,NA
"251","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AK   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:24:10,FALSE,NA,"1517585067597615105",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",2,TRUE,FALSE,NA,NA
"252","RT @Strat_AI: #CyberSecurity: Top #Linux Vulnerabilities Exploited by Hackers #5G #100DaysOfCode #AI #Analytics #AR #ArtificialIntelligence…",FALSE,0,NA,2022-04-22 19:24:09,FALSE,NA,"1517585063327764481",NA,"<a href=""https://spences10.github.io"" rel=""nofollow"">jen_tyrell</a>","J3nTyrell",573,TRUE,FALSE,NA,NA
"253","RT @jmefromtheblock: I GOT THE JOB!! 🥳🙏🏼

On November 23rd I began my Google Data Analytics course. I completed and received my certificate…",FALSE,0,NA,2022-04-22 19:24:03,FALSE,NA,"1517585041177649152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","His__effect",86,TRUE,FALSE,NA,NA
"254","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 19:23:55,FALSE,NA,"1517585004662038529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Judah_Afolabi",108,TRUE,FALSE,NA,NA
"255","Daily Covid Deaths per 1K Population by County For AR   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/hoWbrJCIpY",FALSE,1,NA,2022-04-22 19:23:50,TRUE,NA,"1517584983963054080",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
"256","RT @AWS_Partners: Scalable &amp; rapid ERP analytics with @PalantirTech HyperAuto on #AWS: https://t.co/FFbADYt2Sr https://t.co/ajlnbC5tlZ",FALSE,0,NA,2022-04-22 19:23:15,FALSE,NA,"1517584836516589568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdmilon50558309",14,TRUE,FALSE,NA,NA
"257","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AR   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:22:26,FALSE,NA,"1517584633516507137",NA,"<a href=""http://interdiscipl.org"" rel=""nofollow"">inter discipl</a>","e_nterdiscipl",2,TRUE,FALSE,NA,NA
"258","RT @CDWGWAGov: 7 Proven Ways to Deliver Exceptional Customer Experiences in Banking #Analytics #DataScience #AI #ML #RStats #Python #coding…",FALSE,0,NA,2022-04-22 19:22:08,FALSE,NA,"1517584556165058561",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">trab_bot</a>","trab_bot",1,TRUE,FALSE,NA,NA
"259","RT @cuongcz: #ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data @Nicochan33 @TrippBr…",FALSE,0,NA,2022-04-22 19:21:58,FALSE,NA,"1517584513945247747",NA,"<a href=""http://interdiscipl.org"" rel=""nofollow"">inter discipl</a>","e_nterdiscipl",1,TRUE,FALSE,NA,NA
"260","RT @cuongcz: #ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data @Nicochan33 @TrippBr…",FALSE,0,NA,2022-04-22 19:21:54,FALSE,NA,"1517584496647933953",NA,"<a href=""http://interdiscipl.org"" rel=""nofollow"">inter discipl</a>","e_nterdiscipl",1,TRUE,FALSE,NA,NA
"261","Daily Covid Deaths per 1K Population by County For AR   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/jYFHBcAEMA",FALSE,1,NA,2022-04-22 19:21:49,TRUE,NA,"1517584478549422081",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",2,FALSE,FALSE,NA,NA
"262","#ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data… https://t.co/pFPoZashIG",FALSE,0,NA,2022-04-22 19:21:15,TRUE,NA,"1517584336945623040",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cuongcz",1,FALSE,FALSE,NA,NA
"263","#ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data… https://t.co/ha9uZMXrr6",FALSE,0,NA,2022-04-22 19:21:15,TRUE,NA,"1517584334299058181",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cuongcz",1,FALSE,FALSE,NA,NA
"264","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AZ   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:20:46,FALSE,NA,"1517584212756508672",NA,"<a href=""https://twitter.com/NVSData"" rel=""nofollow"">Data NVS</a>","NVSData",2,TRUE,FALSE,NA,NA
"265","RT @GcomSoftwareInc: In a new blog post Sarah Samis discusses how the disconnect in public health data can be solved by combining data-shar…",FALSE,0,NA,2022-04-22 19:20:45,FALSE,NA,"1517584208230764544",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"266","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AZ   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:20:34,FALSE,NA,"1517584164895309825",NA,"<a href=""https://twitter.com/NVSData"" rel=""nofollow"">Data NVS</a>","NVSData",2,TRUE,FALSE,NA,NA
"267","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AK   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:20:20,FALSE,NA,"1517584105231294464",NA,"<a href=""https://twitter.com/NVSData"" rel=""nofollow"">Data NVS</a>","NVSData",2,TRUE,FALSE,NA,NA
"268","Daily Covid Deaths per 1K Population by County For AZ   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/MAUDrrz6NM",FALSE,1,NA,2022-04-22 19:19:34,TRUE,NA,"1517583909667557376",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",2,FALSE,FALSE,NA,NA
"269","The ability to utilize &amp; understand analytics/objective data is such a critical skill set for a coach. Eyes &amp; memor… https://t.co/jQgMP7DIQc",FALSE,3,NA,2022-04-22 19:19:19,TRUE,NA,"1517583849794023428",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoachZvosec",0,FALSE,FALSE,NA,NA
"270","Daily Covid Deaths per 1K Population by County For AZ   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/56YDvVdbBp",FALSE,1,NA,2022-04-22 19:17:21,TRUE,NA,"1517583354274533376",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",2,FALSE,FALSE,NA,NA
"271","Big Data Analytics – Building a scalable data architecture
for handling, processing, and modelling of brain monitor… https://t.co/xDRglwsx5Z",FALSE,0,NA,2022-04-22 19:16:00,TRUE,NA,"1517583015349739520",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","siropglobal",0,FALSE,FALSE,NA,NA
"272","RT @exl_service: In this white paper, EXL Health thought leaders discuss the current state of care management and how next-generation integ…",FALSE,0,NA,2022-04-22 19:15:56,FALSE,NA,"1517582999117873154",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","ArunKum04327068",2,TRUE,FALSE,NA,NA
"273","BI madness with the new Amazon QuickSight 1-click public embedding available in preview -- https://t.co/X1yNzoaplc @awscloud #BI #analytics",FALSE,0,NA,2022-04-22 19:15:52,FALSE,NA,"1517582979974918144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AMULETAnalytics",0,FALSE,FALSE,NA,NA
"274","The investment that Barcelona have put into their women’s team from 2015 until now is monumental. Full staff of phy… https://t.co/suO3oslyRE",FALSE,0,NA,2022-04-22 19:15:46,TRUE,NA,"1517582956528873472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","njdlauren",0,FALSE,FALSE,NA,NA
"275","Daily Covid Deaths per 1K Population by County For AK   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/6YPazkzsbb",FALSE,1,NA,2022-04-22 19:15:34,TRUE,NA,"1517582903848280064",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",2,FALSE,FALSE,NA,NA
"276","RT @harry_bari: @aproko_doctor We train people who want to learn tech skills on Data Analytics tools #microsoftexcel #microsoftpowerbi #sql…",FALSE,0,NA,2022-04-22 19:15:02,FALSE,NA,"1517582770599772160",NA,"<a href=""https://gamer-geek-news.com"" rel=""nofollow"">DataScienceInfo</a>","DataAugmented",2,TRUE,FALSE,NA,NA
"277","SAS and Microsoft are partnering to inspire greater trust and confidence in every decision, by innovating with prov… https://t.co/PqnvZBD8kE",FALSE,0,NA,2022-04-22 19:14:25,TRUE,NA,"1517582613715824641",NA,"<a href=""https://www.sprinklr.com/"" rel=""nofollow"">Powered by Sprinklr</a>","AnilRao26451370",0,FALSE,FALSE,NA,NA
"278","RT @jessica_xls: For those in the UK 🇬🇧 or moving there soon, check out this thread for FREE Tech skills bootcamps ranging from Software De…",FALSE,0,NA,2022-04-22 19:14:22,FALSE,NA,"1517582602500198403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DamolaOladipo",108,TRUE,FALSE,NA,NA
"279","In a new blog post Sarah Samis discusses how the disconnect in public health data can be solved by combining data-s… https://t.co/uUDTIBu4vh",FALSE,0,NA,2022-04-22 19:14:21,TRUE,NA,"1517582599455137795",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GcomSoftwareInc",1,FALSE,FALSE,NA,NA
"280","Organizations face many challenges trying to get the most out of their analytics tools as their data volumes contin… https://t.co/xqbrJN44Gy",FALSE,0,NA,2022-04-22 19:14:03,TRUE,NA,"1517582523638947842",NA,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","YellowbrickData",0,FALSE,FALSE,NA,NA
"281","For #EarthWeek and always, @SASsoftware is helping to lower and mitigate loss of environmental resources that ultim… https://t.co/74HTLKsUIe",FALSE,1,NA,2022-04-22 19:13:41,TRUE,NA,"1517582431687266305",NA,"<a href=""https://www.sprinklr.com/"" rel=""nofollow"">Powered by Sprinklr</a>","AnilRao26451370",0,FALSE,FALSE,NA,NA
"282","Daily Covid Deaths per 1K Population by County For AK   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/fALA1jgC9o",FALSE,0,NA,2022-04-22 19:13:13,TRUE,NA,"1517582314070429696",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",0,FALSE,FALSE,NA,NA
"283","@WUSTL has joined an effort to launch Taylor Geospatial Institute, a hub for big data analytics and computing. Part… https://t.co/UgblNs3so2",FALSE,0,"WUSTL",2022-04-22 19:13:00,TRUE,NA,"1517582257715748864","17815224","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WUSTLnews",0,FALSE,FALSE,NA,NA
"284","Exciting new things in the pipeline for Team Hoy with ALOGO 🇨🇭We love science and data analytics - so we can’t wait… https://t.co/4tURhu0KyR",FALSE,2,NA,2022-04-22 19:12:32,TRUE,NA,"1517582141034479617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoyEventing",0,FALSE,FALSE,NA,NA
"285","RT @njoyflyfishing: Daily Covid Deaths per 1K Population by County For AL   2022-04-19:  Latest Covid Insights by Our Analytics Team using…",FALSE,0,NA,2022-04-22 19:12:27,FALSE,NA,"1517582118720884736",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"286","RT @njoyflyfishing: Daily US Covid Deaths per 1K 2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization…",FALSE,0,NA,2022-04-22 19:12:07,FALSE,NA,"1517582036051148801",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"287","RT @njoyflyfishing: Daily US Covid Deaths per 1K 2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization…",FALSE,0,NA,2022-04-22 19:11:30,FALSE,NA,"1517581881394569216",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"288","RT @njoyflyfishing: Daily Covid Deaths by State 2022-04-19:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization…",FALSE,0,NA,2022-04-22 19:10:45,FALSE,NA,"1517581691392507905",NA,"<a href=""https://script.google.com/"" rel=""nofollow"">PHDS bot mark 2</a>","PublicHealthBot",1,TRUE,FALSE,NA,NA
"289","Daily Covid Deaths per 1K Population by County For AL   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/sCRtAvPVNd",FALSE,0,NA,2022-04-22 19:10:44,TRUE,NA,"1517581687021916162",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",0,FALSE,FALSE,NA,NA
"290","RT @dhinchcliffe: “I think what the #CIO needs to do is find the opportunities in their organization where data is really going to make a s…",FALSE,0,NA,2022-04-22 19:10:22,FALSE,NA,"1517581594755846147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jfeldman",4,TRUE,FALSE,NA,NA
"291","How does a lightweight data storytelling solution for business users compare to expert platforms for exploratory an… https://t.co/iOmyPAbUa1",FALSE,0,NA,2022-04-22 19:10:02,TRUE,NA,"1517581510806753280",NA,"<a href=""https://www.loomly.com/"" rel=""nofollow"">Loomly</a>","JuiceAnalytics",0,FALSE,FALSE,NA,NA
"292","RT @dataclaudius: 3 Compelling Ways IoT is Changing the Solar Industry 
 via/SmartDataCollective #Analytics #Data #BigData #DataScience #Bu…",FALSE,0,NA,2022-04-22 19:09:48,FALSE,NA,"1517581454628343810",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">education-bot</a>","education_24x7",2,TRUE,FALSE,NA,NA
"293","We have been positioned as a Leader in the 2022 Gartner Magic Quadrant for Data and Analytics Service providers for… https://t.co/p0q8SB9tQK",FALSE,0,NA,2022-04-22 19:09:26,TRUE,NA,"1517581362038857729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CapgeminiBE",0,FALSE,FALSE,NA,NA
"294","Daily Covid Deaths per 1K Population by County For AL   2022-04-19:  Latest Covid Insights by Our Analytics Team us… https://t.co/sG3Tua0Dkw",FALSE,1,NA,2022-04-22 19:08:25,TRUE,NA,"1517581106224062469",NA,"<a href=""http://www.suttersmillcapital.com"" rel=""nofollow"">smcapplication</a>","njoyflyfishing",1,FALSE,FALSE,NA,NA
